scandatum;scanzeit;messpunkt;messpunktname;tour;dispogebiet;sendungen;colli;gewicht;ladezeit
2026-02-26;00:00;MP4a;Sonderausgang;2902310T;NV AS Transporte;1;1;135.0;
2026-02-26;00:00;MP4a;Sonderausgang;2902312T;NV Yeritsyan;1;1;60.0;
2026-02-26;00:00;MP4a;Sonderausgang;2902313T;Sonderfahrten;1;1;120.0;
2026-02-26;00:00;MP4a;Sonderausgang;2902320T;NV Yeritsyan;1;1;375.0;
2026-02-26;00:00;MP4a;Sonderausgang;2902323T;Sonderfahrten;2;65;1416.0;
2026-02-26;00:00;MP4a;Sonderausgang;2902325T;NV LT Trans;1;1;220.0;
2026-02-26;00:00;MP4a;Sonderausgang;2902326T;Sonderfahrten;2;2;1025.0;
2026-02-26;00:00;MP4a;Sonderausgang;2902327T;NV LT Trans;1;1;245.0;
2026-02-26;00:00;MP4a;Sonderausgang;2902328T;NV LT Trans;6;6;1123.0;
2026-02-26;00:00;MP4a;Sonderausgang;2902329T;NV LT Trans;3;11;390.0;
2026-02-26;00:00;MP4a;Sonderausgang;2902331T;NV Silagi;1;4;56.0;
2026-02-26;00:00;MP4a;Sonderausgang;2902332T;NV Silagi;3;9;1360.4;
2026-02-26;00:00;MP4a;Sonderausgang;2902386T;NV Silagi;2;2;1514.1;
2026-02-26;00:00;MP4a;Sonderausgang;2902387T;NV Silagi;2;8;2118.0;
2026-02-26;00:00;MP4a;Sonderausgang;2903087T;Fernverkehr AS;1;18;16560.0;
2026-02-26;00:00;MP4a;Sonderausgang;2903716T;NV Silagi;1;1;217.0;
2026-02-26;00:00;MP4a;Sonderausgang;2903759T;WAB NV - großer NV;4;4;333.0;
2026-02-26;00:00;MP4a;Sonderausgang;2903763T;NV Fischer;3;6;465.6;
2026-02-26;00:00;MP4a;Sonderausgang;2903764T;NV Fischer;1;1;1150.0;
2026-02-26;00:00;MP4a;Sonderausgang;2903767T;NV VP Logistik;2;2;387.0;
2026-02-26;00:00;MP4a;Sonderausgang;2903769T;NV DS Transporte;1;1;75.0;
2026-02-26;00:00;MP4a;Sonderausgang;2903772T;NV Tiroch;2;26;555.0;
2026-02-26;00:00;MP4a;Sonderausgang;2903773T;NV Tiroch;3;6;180.0;
2026-02-26;00:00;MP4a;Sonderausgang;2903776T;NV Tiroch;1;1;441.0;
2026-02-26;00:00;MP4a;Sonderausgang;2903779T;NV Strauss;1;1;70.0;
2026-02-26;00:00;MP4a;Sonderausgang;2903780T;NV AS Transporte;3;3;185.0;
2026-02-26;00:00;MP4a;Sonderausgang;2903781T;Sonderfahrten;1;4;1974.0;
2026-02-26;00:00;MP4a;Sonderausgang;2903863T;WAB NV - großer NV;1;1;95.0;
2026-02-26;00:00;MP4a;Sonderausgang;2903875T;WAB NV - großer NV;2;13;4350.0;
2026-02-26;00:00;MP4a;Sonderausgang;2903887T;WAB NV - großer NV;6;150;38301.0;
2026-02-26;00:00;MP4a;Sonderausgang;2903972T;WAB NV - großer NV;4;19;4668.0;
2026-02-26;00:00;MP4a;Sonderausgang;2904614T;WAB NV - großer NV;1;49;52332.0;
2026-02-26;00:00;MP4a;Sonderausgang;2904805T;NV Ciortan;1;1;100.0;
2026-02-26;00:00;MP4a;Sonderausgang;2905115T;NV Ciortan;1;9;2541.0;
2026-02-26;00:00;MP4a;Sonderausgang;2905202T;WAB NV - großer NV;3;84;9160.0;
2026-02-26;00:00;MP4a;Sonderausgang;2905976T;WAB NV - großer NV;1;9;7020.0;
2026-02-26;00:00;MP4a;Sonderausgang;2906716T;Fallback;1;1;34.0;
2026-02-26;00:00;MP5;SE Entladung FV;;;2129;11323;2441296.4;
2026-02-26;00:00;MP7;SA Verladung FV;;;1;1;116.0;
2026-02-26;00:00;MP7;SA Verladung FV;2899734T;NV Yeritsyan;1;3;617.0;
2026-02-26;00:00;MP7;SA Verladung FV;2900148T;NV DS Transporte;1;6;660.0;
2026-02-26;00:00;MP7;SA Verladung FV;2900168T;NV DS Transporte;1;2;603.6;
2026-02-26;00:00;MP7;SA Verladung FV;2901432T;NV DS Transporte;11;54;5854.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901433T;NV DS Transporte;1;1;100.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901434T;NV Fischer;18;29;2832.7;
2026-02-26;00:00;MP7;SA Verladung FV;2901435T;NV Fischer;13;94;7338.4;
2026-02-26;00:00;MP7;SA Verladung FV;2901436T;NV Fischer;15;84;4126.5;
2026-02-26;00:00;MP7;SA Verladung FV;2901437T;NV Fischer;4;18;6804.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901438T;NV Fischer;18;29;3185.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901439T;NV DS Transporte;10;18;4811.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901440T;NV DS Transporte;8;8;878.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901443T;NV Strauss;10;40;5451.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901444T;NV Strauss;12;24;3601.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901445T;NV Strauss;12;81;1262.4;
2026-02-26;00:00;MP7;SA Verladung FV;2901446T;NV Strauss;3;6;525.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901449T;NV Strauss;7;23;5902.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901450T;NV Strauss;5;46;9819.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901451T;NV DS Transporte;6;44;3183.9;
2026-02-26;00:00;MP7;SA Verladung FV;2901452T;NV DS Transporte;11;17;5357.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901453T;NV AS Transporte;8;11;2566.5;
2026-02-26;00:00;MP7;SA Verladung FV;2901457T;NV Fischer;8;35;4857.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901479T;NV DS Transporte;7;79;9870.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901480T;NV DS Transporte;11;20;6488.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901481T;NV Strauss;12;27;3104.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901482T;NV Strauss;8;35;6230.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901483T;NV DS Transporte;14;29;905.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901484T;NV DS Transporte;5;71;6015.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901485T;NV DS Transporte;12;35;7019.6;
2026-02-26;00:00;MP7;SA Verladung FV;2901486T;NV DS Transporte;11;11;2308.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901489T;NV DS Transporte;12;18;666.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901492T;NV Ciortan;15;44;7954.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901493T;NV Ciortan;7;7;353.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901494T;NV AS Transporte;16;62;3015.8;
2026-02-26;00:00;MP7;SA Verladung FV;2901495T;NV AS Transporte;11;26;2362.3;
2026-02-26;00:00;MP7;SA Verladung FV;2901496T;NV AS Transporte;11;22;5021.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901499T;NV DS Transporte;7;18;4125.4;
2026-02-26;00:00;MP7;SA Verladung FV;2901501T;NV DS Transporte;9;9;467.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901504T;NV AS Transporte;13;90;4704.8;
2026-02-26;00:00;MP7;SA Verladung FV;2901506T;NV AS Transporte;13;39;3558.2;
2026-02-26;00:00;MP7;SA Verladung FV;2901508T;NV AS Transporte;16;25;6643.1;
2026-02-26;00:00;MP7;SA Verladung FV;2901511T;NV Tiroch;16;48;4299.2;
2026-02-26;00:00;MP7;SA Verladung FV;2901512T;NV Tiroch;7;7;588.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901513T;NV Tiroch;11;26;3301.4;
2026-02-26;00:00;MP7;SA Verladung FV;2901514T;NV Tiroch;13;13;1072.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901515T;NV Tiroch;2;2;508.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901517T;NV Tiroch;9;136;6523.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901518T;NV Tiroch;14;37;2584.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901519T;DM AS-Transport;12;24;7864.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901520T;DM AS-Transport;12;44;14044.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901521T;DM AS-Transport;8;25;8542.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901523T;NV AS Transporte;10;40;3780.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901527T;DM AS-Transport;11;34;13260.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901537T;NV Alexandru;12;55;4121.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901539T;NV Strauss;11;22;2689.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901540T;NV Strauss;10;16;4257.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901541T;Sonderfahrten;14;14;700.5;
2026-02-26;00:00;MP7;SA Verladung FV;2901543T;DM AS-Transport;11;23;8012.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901544T;DM AS-Transport;12;33;11161.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901545T;DM AS-Transport;13;22;5328.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901547T;NV Ciortan;10;17;705.6;
2026-02-26;00:00;MP7;SA Verladung FV;2901549T;NV Bogos Transporte;16;31;2025.7;
2026-02-26;00:00;MP7;SA Verladung FV;2901551T;NV Bogos Transporte;15;18;4024.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901553T;NV Bogos Transporte;13;16;2848.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901554T;NV VP Logistik;16;40;2205.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901555T;NV VP Logistik;12;21;4818.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901558T;NV VP Logistik;9;26;6625.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901562T;NV Tuncay;14;63;3487.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901563T;NV Tuncay;13;226;10504.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901564T;NV Guth;10;16;4836.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901565T;NV Guth;14;17;2630.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901567T;NV VP Logistik;13;21;5671.9;
2026-02-26;00:00;MP7;SA Verladung FV;2901568T;Sonderfahrten;6;12;1874.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901569T;NV Silagi;10;13;785.6;
2026-02-26;00:00;MP7;SA Verladung FV;2901732T;DM AS-Transport;20;79;25587.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901734T;DM AS-Transport;19;87;29239.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901736T;DM AS-Transport;25;66;23726.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901738T;DM AS-Transport;23;69;23558.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901740T;DM AS-Transport;17;105;38076.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901742T;DM AS-Transport;13;96;36469.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901744T;DM AS-Transport;12;125;26192.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901746T;DM AS-Transport;22;96;33748.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901748T;DM AS-Transport;19;96;39400.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901750T;DM AS-Transport;14;66;23055.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901803T;WAB NV - großer NV;5;26;7046.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901804T;NV AS Transporte;21;161;21525.7;
2026-02-26;00:00;MP7;SA Verladung FV;2901806T;NV AS Transporte;22;137;17133.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901808T;NV Ciortan;19;51;7241.1;
2026-02-26;00:00;MP7;SA Verladung FV;2901810T;NV Ciortan;15;107;34603.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901812T;NV AS Transporte;14;25;3875.7;
2026-02-26;00:00;MP7;SA Verladung FV;2901815T;WAB NV - großer NV;12;103;14767.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901843T;WAB NV - großer NV;14;160;33820.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901853T;WAB NV - großer NV;8;112;12667.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901865T;WAB NV - großer NV;14;90;18477.4;
2026-02-26;00:00;MP7;SA Verladung FV;2901875T;WAB NV - großer NV;8;17;8928.2;
2026-02-26;00:00;MP7;SA Verladung FV;2901901T;WAB NV - großer NV;3;14;5614.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901915T;WAB NV - großer NV;3;77;14791.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901929T;WAB NV - großer NV;9;96;41576.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901939T;WAB NV - großer NV;11;120;49144.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901949T;WAB NV - großer NV;6;17;2025.4;
2026-02-26;00:00;MP7;SA Verladung FV;2901959T;WAB NV - großer NV;7;37;26850.5;
2026-02-26;00:00;MP7;SA Verladung FV;2901979T;WAB NV - großer NV;12;425;82344.0;
2026-02-26;00:00;MP7;SA Verladung FV;2901999T;WAB NV - großer NV;5;43;16306.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902003T;WAB NV - großer NV;6;179;101402.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902027T;WAB NV - großer NV;8;52;18749.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902053T;WAB NV - großer NV;16;129;21945.8;
2026-02-26;00:00;MP7;SA Verladung FV;2902063T;WAB NV - großer NV;4;57;14169.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902073T;WAB NV - großer NV;11;450;32094.4;
2026-02-26;00:00;MP7;SA Verladung FV;2902083T;WAB NV - großer NV;12;421;67180.2;
2026-02-26;00:00;MP7;SA Verladung FV;2902093T;Sonderfahrten;11;26;1036.5;
2026-02-26;00:00;MP7;SA Verladung FV;2902140T;NV Ciortan;13;40;4277.5;
2026-02-26;00:00;MP7;SA Verladung FV;2902152T;NV Yeritsyan;20;29;2672.8;
2026-02-26;00:00;MP7;SA Verladung FV;2902154T;NV Yeritsyan;11;38;5750.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902179T;WAB NV - großer NV;5;8;1727.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902204T;WAB NV - großer NV;2;21;10749.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902310T;NV AS Transporte;18;35;12379.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902312T;NV Yeritsyan;13;19;3753.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902313T;Sonderfahrten;10;36;1632.2;
2026-02-26;00:00;MP7;SA Verladung FV;2902314T;NV VP Logistik;4;4;340.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902319T;NV Yeritsyan;16;25;4885.4;
2026-02-26;00:00;MP7;SA Verladung FV;2902320T;NV Yeritsyan;22;101;8385.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902323T;Sonderfahrten;12;18;1687.7;
2026-02-26;00:00;MP7;SA Verladung FV;2902324T;NV LT Trans;9;72;5629.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902325T;NV LT Trans;9;18;5764.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902326T;Sonderfahrten;6;15;5322.5;
2026-02-26;00:00;MP7;SA Verladung FV;2902327T;NV LT Trans;12;18;4325.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902328T;NV LT Trans;6;20;4760.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902329T;NV LT Trans;11;52;3524.6;
2026-02-26;00:00;MP7;SA Verladung FV;2902331T;NV Silagi;17;48;7988.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902332T;NV Silagi;13;30;4499.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902333T;Sonderfahrten;5;23;1560.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902334T;Sonderfahrten;3;141;16937.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902376T;WAB NV - großer NV;4;48;19708.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902386T;NV Silagi;9;95;4612.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902387T;NV Silagi;11;23;3257.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902388T;Sonderfahrten;8;22;2567.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902389T;WAB NV - großer NV;7;188;7290.2;
2026-02-26;00:00;MP7;SA Verladung FV;2902581T;DM AS-Transport;11;40;11578.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902582T;DM AS-Transport;13;30;10919.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902584T;DM AS-Transport;9;53;18068.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902766T;NV Fischer;1;1;25.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902774T;NV Strauss;1;1;140.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902780T;NV Strauss;1;1;194.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902790T;Fallback;1;1;120.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902821T;NV Ciortan;2;3;930.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902822T;NV Ciortan;1;1;19.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902866T;NV Alexandru;2;2;56.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902870T;Sonderfahrten;1;1;65.0;
2026-02-26;00:00;MP7;SA Verladung FV;2902892T;NV Tuncay;2;2;81.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903133T;NV AS Transporte;1;1;500.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903152T;WAB NV - großer NV;9;32;5067.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903232T;WAB NV - großer NV;5;55;32031.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903270T;WAB NV - großer NV;1;1;53.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903641T;NV AS Transporte;1;1;50.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903651T;NV Yeritsyan;1;1;330.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903657T;Sonderfahrten;1;3;213.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903659T;NV LT Trans;1;1;68.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903660T;NV LT Trans;2;5;115.2;
2026-02-26;00:00;MP7;SA Verladung FV;2903705T;WAB NV - großer NV;4;22;4169.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903716T;NV Silagi;2;2;231.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903759T;WAB NV - großer NV;1;1;32.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903761T;NV Ciortan;25;75;13448.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903762T;NV Fischer;9;17;2004.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903763T;NV Fischer;13;34;3553.4;
2026-02-26;00:00;MP7;SA Verladung FV;2903764T;NV Fischer;11;23;7660.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903765T;NV Ciortan;17;95;9678.8;
2026-02-26;00:00;MP7;SA Verladung FV;2903766T;NV VP Logistik;5;5;752.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903767T;NV VP Logistik;4;4;423.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903768T;NV VP Logistik;6;9;720.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903769T;NV DS Transporte;13;16;603.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903772T;NV Tiroch;4;7;6315.6;
2026-02-26;00:00;MP7;SA Verladung FV;2903773T;NV Tiroch;9;20;1534.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903775T;NV Tiroch;8;54;7690.8;
2026-02-26;00:00;MP7;SA Verladung FV;2903776T;NV Tiroch;9;20;2470.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903777T;NV DS Transporte;9;15;1306.3;
2026-02-26;00:00;MP7;SA Verladung FV;2903778T;NV DS Transporte;4;20;3216.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903779T;NV Strauss;9;24;3097.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903780T;NV AS Transporte;9;12;581.6;
2026-02-26;00:00;MP7;SA Verladung FV;2903781T;Sonderfahrten;6;15;4252.5;
2026-02-26;00:00;MP7;SA Verladung FV;2903782T;Sonderfahrten;13;13;744.7;
2026-02-26;00:00;MP7;SA Verladung FV;2903827T;Sonderfahrten;8;18;3435.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903863T;WAB NV - großer NV;11;99;57103.7;
2026-02-26;00:00;MP7;SA Verladung FV;2903875T;WAB NV - großer NV;2;40;6090.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903887T;WAB NV - großer NV;13;69;16134.5;
2026-02-26;00:00;MP7;SA Verladung FV;2903936T;WAB NV - großer NV;1;81;50706.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903960T;NV VP Logistik;1;1;98.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903965T;WAB NV - großer NV;8;69;13444.0;
2026-02-26;00:00;MP7;SA Verladung FV;2903972T;WAB NV - großer NV;1;1;203.0;
2026-02-26;00:00;MP7;SA Verladung FV;2904120T;NV AS Transporte;1;1;522.0;
2026-02-26;00:00;MP7;SA Verladung FV;2904530T;WAB NV - großer NV;1;25;2645.0;
2026-02-26;00:00;MP7;SA Verladung FV;2904805T;NV Ciortan;1;1;67.0;
2026-02-26;00:00;MP7;SA Verladung FV;2905119T;NV AS Transporte;1;1;389.0;
2026-02-26;00:00;MP7;SA Verladung FV;2905144T;WAB NV - großer NV;1;1;191.0;
2026-02-26;00:00;MP7;SA Verladung FV;2905202T;WAB NV - großer NV;1;9;3993.0;
2026-02-26;00:00;MP7;SA Verladung FV;2905368T;NV Fischer;1;1;63.0;
2026-02-26;00:00;MP7;SA Verladung FV;2905449T;NV Tiroch;1;1;30.0;
2026-02-26;00:00;MP7;SA Verladung FV;2906373T;NV Ciortan;1;1;125.0;
2026-02-26;00:00;MP9a;Sonderscan;;;17;33;10356.4;
2026-02-26;00:00;MP9b;NV Eingang;;;523;1362;246471.2;
2026-02-27;00:00;MP2;Nat. Eingang;;;8;698;35336.0;
2026-02-27;00:00;MP2;Nat. Eingang;2900482T;Hofmanagement;1;4;1327.2;
2026-02-27;00:00;MP2;Nat. Eingang;2901770T;Hofmanagement;2;45;11202.0;
2026-02-27;00:00;MP2;Nat. Eingang;2901845T;WAB NV - Abholer;14;44;15732.0;
2026-02-27;00:00;MP2;Nat. Eingang;2901983T;WAB NV - Abholer;11;14;1529.3;
2026-02-27;00:00;MP2;Nat. Eingang;2901995T;WAB NV - Abholer;1;5;56.9;
2026-02-27;00:00;MP2;Nat. Eingang;2902075T;WAB NV - Abholer;4;52;447.5;
2026-02-27;00:00;MP2;Nat. Eingang;2902205T;WAB NV - Abholer;1;1;202.8;
2026-02-27;00:00;MP2;Nat. Eingang;2902262T;WAB NV - Abholer;1;2;262.8;
2026-02-27;00:00;MP2;Nat. Eingang;2902762T;NV DS Transporte;2;2;85.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902764T;NV Fischer;8;25;4573.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902767T;NV Fischer;2;50;4536.6;
2026-02-27;00:00;MP2;Nat. Eingang;2902768T;NV Fischer;5;14;1285.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902769T;NV DS Transporte;8;22;3135.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902773T;NV Strauss;2;15;5280.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902774T;NV Strauss;2;5;788.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902775T;NV Strauss;3;3;233.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902780T;NV Strauss;7;10;1740.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902782T;NV DS Transporte;3;4;940.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902783T;NV AS Transporte;4;10;1525.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902787T;NV Fischer;1;1;695.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902809T;NV DS Transporte;8;24;2643.9;
2026-02-27;00:00;MP2;Nat. Eingang;2902810T;NV Strauss;3;3;230.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902811T;NV Strauss;4;7;1267.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902812T;NV DS Transporte;1;1;2.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902813T;NV DS Transporte;1;1;113.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902814T;NV DS Transporte;8;11;2554.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902818T;NV DS Transporte;1;2;96.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902821T;NV Ciortan;4;12;6645.5;
2026-02-27;00:00;MP2;Nat. Eingang;2902823T;NV AS Transporte;1;1;150.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902824T;NV AS Transporte;2;2;1670.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902829T;NV DS Transporte;8;38;6832.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902830T;NV DS Transporte;1;1;73.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902835T;NV AS Transporte;10;16;947.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902837T;NV AS Transporte;8;224;22007.2;
2026-02-27;00:00;MP2;Nat. Eingang;2902840T;NV Tiroch;6;41;9454.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902841T;NV Tiroch;4;15;2919.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902842T;NV Tiroch;8;8;2322.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902843T;NV Tiroch;11;100;13419.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902844T;NV Tiroch;8;8;2172.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902846T;NV Tiroch;5;16;2728.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902847T;NV Tiroch;4;22;2184.2;
2026-02-27;00:00;MP2;Nat. Eingang;2902852T;NV AS Transporte;2;2;160.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902868T;NV Strauss;1;1;50.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902869T;NV Strauss;2;2;111.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902878T;NV Bogos Transporte;3;3;1671.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902880T;NV Bogos Transporte;3;6;830.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902882T;NV Bogos Transporte;9;17;5763.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902883T;NV VP Logistik;2;2;161.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902884T;NV VP Logistik;4;12;4514.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902890T;NV Tuncay;1;1;65.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902893T;NV Guth;7;7;2389.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902894T;NV Guth;1;1;51.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902896T;NV VP Logistik;4;4;790.0;
2026-02-27;00:00;MP2;Nat. Eingang;2902898T;NV Silagi;2;2;205.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903097T;Hofmanagement;35;172;42149.4;
